"x1";"id";"x2";"x3";"x4";"x5";"x6";"cond1";"x7";"x8";"condA";"x9";"condB";"x10";"judgment";"x12";"x13";"x14";"x15";"list";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"id";"d1d0vimve09ehvqh5tka4u1302";"ip";"91.21.94.204";"time(s)";"16.382.013.586.801";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"fhftnmhm67q3dvj8jp2c7ol3o7";"ip";"217.6.254.132";"time(s)";"16.382.003.362.509";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"615d95ba9450b1785af231b7";"<id:age>";"<id:age>";"age";38;"<id:sex>";"<id:sex>";"sex";"female";6;"<id:edu>";"edu";"abgeschlossene Berufsausbildung";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"fhftnmhm67q3dvj8jp2c7ol3o7";"ip";"217.6.254.132";"time(s)";"16.382.003.425.690";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"hj98jir8ukoq7quihgachvlfk4";"ip";"185.68.78.70";"time(s)";"16.382.026.976.201";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5fef891f9bf07d29c1ee7bfe";"<id:age>";"<id:age>";"age";22;"<id:sex>";"<id:sex>";"sex";"male";6;"<id:edu>";"edu";"bachelor";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"hj98jir8ukoq7quihgachvlfk4";"ip";"185.68.78.70";"time(s)";"16.382.026.985.628";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"krro4e84h4s1ksf3p1kc69evu1";"ip";"84.137.26.131";"time(s)";"16.382.010.264.066";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5ca5e2db5a0bd300176fd54c";"<id:age>";"<id:age>";"age";25;"<id:sex>";"<id:sex>";"sex";"male";6;"<id:edu>";"edu";"Fachabitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"krro4e84h4s1ksf3p1kc69evu1";"ip";"84.137.26.131";"time(s)";"16.382.010.293.504";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"tvbj3e26kc9o4ee417k9ncpj27";"ip";"62.155.162.165";"time(s)";"16.381.979.375.818";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5ea5d79c37cb2805c2e6f08e";"<id:age>";"<id:age>";"age";58;"<id:sex>";"<id:sex>";"sex";"male";6;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"tvbj3e26kc9o4ee417k9ncpj27";"ip";"62.155.162.165";"time(s)";"16.381.979.442.170";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"0c9vqgcc5q50ft4939sr1p5mc2";"ip";"78.104.182.157";"time(s)";"16.382.014.251.834";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"6101b83d3c23c3604ebc1069";"<id:age>";"<id:age>";"age";19;"<id:sex>";"<id:sex>";"sex";"female";7;"<id:edu>";"edu";"Matura/Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"0c9vqgcc5q50ft4939sr1p5mc2";"ip";"78.104.182.157";"time(s)";"16.382.014.269.880";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"2ef37csmibs7t63mni1u88jes0";"ip";"93.226.9.110";"time(s)";"16.382.020.958.042";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"60fd22a783e8a8e4f65184cb";"<id:age>";"<id:age>";"age";20;"<id:sex>";"<id:sex>";"sex";"female";7;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"2ef37csmibs7t63mni1u88jes0";"ip";"93.226.9.110";"time(s)";"16.382.021.483.319";"data";"feedback";"Die Studie war sehr kurzweilig und ich konnte mich gut auf die Aufgabenstellung konzentrieren. Die Art und Weise wie die Aufgabe präsentiert wurde machte Spaß und erforderte wenig Mühe.";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"3kqf87t4rhquh5dbou92eliqs3";"ip";"87.153.234.244";"time(s)";"16.382.006.909.942";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"60fd5d982789160769f1ba94";"<id:age>";"<id:age>";"age";43;"<id:sex>";"<id:sex>";"sex";"male";7;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"3kqf87t4rhquh5dbou92eliqs3";"ip";"87.153.234.244";"time(s)";"16.382.006.927.144";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"ac7r3o3tdtn3j0lt3lf7d28nh3";"ip";"77.21.253.78";"time(s)";"16.381.986.273.590";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5fa1b9338622e73221fde46c";"<id:age>";"<id:age>";"age";56;"<id:sex>";"<id:sex>";"sex";"female";7;"<id:edu>";"edu";"Realschule";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"ac7r3o3tdtn3j0lt3lf7d28nh3";"ip";"77.21.253.78";"time(s)";"16.381.986.338.387";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"drcfcre1lid7jgqsvv2aqn97e3";"ip";"85.1.99.200";"time(s)";"16.382.009.886.753";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"61556af8fbf2d45647dde624";"<id:age>";"<id:age>";"age";48;"<id:sex>";"<id:sex>";"sex";"male";7;"<id:edu>";"edu";"Diplom";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"drcfcre1lid7jgqsvv2aqn97e3";"ip";"85.1.99.200";"time(s)";"16.382.010.492.939";"data";"feedback";"Hat alles gut geklappt und es bereitete mir persönlich wenig Mühe , zwischen den beiden Optionen zu entscheiden";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"g3o2526la9u1d9judriql27ka2";"ip";"89.1.210.132";"time(s)";"16.382.019.403.787";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"60928a250d3bfcb9a26fe8ef";"<id:age>";"<id:age>";"age";23;"<id:sex>";"<id:sex>";"sex";"female";7;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"g3o2526la9u1d9judriql27ka2";"ip";"89.1.210.132";"time(s)";"16.382.019.464.679";"data";"feedback";"-";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"gtdepkrkcjp4ofn2dhqbolo987";"ip";"88.97.50.174";"time(s)";"16.382.011.820.257";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5a0e16f0063e8600012f86b7";"<id:age>";"<id:age>";"age";55;"<id:sex>";"<id:sex>";"sex";"female";7;"<id:edu>";"edu";"Diplom";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"gtdepkrkcjp4ofn2dhqbolo987";"ip";"88.97.50.174";"time(s)";"16.382.011.855.917";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"ihu6f71d170g4vrl516eg6bfc0";"ip";"87.177.44.59";"time(s)";"16.381.992.118.750";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5da0f6e6b16ded001628cfd7";"<id:age>";"<id:age>";"age";34;"<id:sex>";"<id:sex>";"sex";"male";7;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"ihu6f71d170g4vrl516eg6bfc0";"ip";"87.177.44.59";"time(s)";"16.381.992.133.042";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"mrorjnpedhrnb2k3km1drfj4i1";"ip";"95.88.74.170";"time(s)";"16.382.000.580.566";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"6128b9759625adfaead84216";"<id:age>";"<id:age>";"age";19;"<id:sex>";"<id:sex>";"sex";"female";7;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"mrorjnpedhrnb2k3km1drfj4i1";"ip";"95.88.74.170";"time(s)";"16.382.000.653.976";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"svvfpg8o6dj15l178i2pniak77";"ip";"151.248.181.125";"time(s)";"16.382.008.753.373";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"615572313c3a6169680520dc";"<id:age>";"<id:age>";"age";71;"<id:sex>";"<id:sex>";"sex";"male";7;"<id:edu>";"edu";"Eidg. Diplom";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"svvfpg8o6dj15l178i2pniak77";"ip";"151.248.181.125";"time(s)";"16.382.009.739.511";"data";"feedback";"Das war eine interessante Studie, ich habe gerne teilgenommen. Obwohl manchmal tatsächlich (jedenfalls für mich) beide Antworten Sinn ergaben. Wie geht es weiter, was ist das Ziel? Viel Glück und viel Erfolg.";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"tc72aetro5onkedjjqd88pvk35";"ip";"87.123.240.77";"time(s)";"16.381.997.019.753";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5c8ab4225b8132001749d125";"<id:age>";"<id:age>";"age";36;"<id:sex>";"<id:sex>";"sex";"female";7;"<id:edu>";"edu";"Bachelor";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"tc72aetro5onkedjjqd88pvk35";"ip";"87.123.240.77";"time(s)";"16.381.997.051.935";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"udq6vlm8muacojllapsk6v4gb1";"ip";"84.136.43.11";"time(s)";"16.382.002.240.098";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"6108eb193e8b0a164d5f62ff";"<id:age>";"<id:age>";"age";19;"<id:sex>";"<id:sex>";"sex";"male";7;"<id:edu>";"edu";"Realschule";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"udq6vlm8muacojllapsk6v4gb1";"ip";"84.136.43.11";"time(s)";"16.382.002.284.990";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"v02au8e5nlvjjea26rie4g32e6";"ip";"84.152.88.127";"time(s)";"16.382.012.312.831";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5fab152e756a6a5cd41c26db";"<id:age>";"<id:age>";"age";24;"<id:sex>";"<id:sex>";"sex";"male";7;"<id:edu>";"edu";"B. Sc.";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch, Russisch";"submit";"weiter"
"id";"v02au8e5nlvjjea26rie4g32e6";"ip";"84.152.88.127";"time(s)";"16.382.012.334.226";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"v4qnakrf1kboei4tj5dnuppgj3";"ip";"95.90.216.193";"time(s)";"16.381.980.803.355";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"613654c346a50a094157be19";"<id:age>";"<id:age>";"age";24;"<id:sex>";"<id:sex>";"sex";"female";7;"<id:edu>";"edu";"Realschule + abgeschlossene Lehre";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"v4qnakrf1kboei4tj5dnuppgj3";"ip";"95.90.216.193";"time(s)";"16.381.981.040.881";"data";"feedback";"Sehr würde mich interessieren, wozu diese Studie war.";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"vj59eb3u19ojrsd5d62fqdtlm5";"ip";"87.187.19.213";"time(s)";"16.382.007.592.865";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5afdcfb796a88e0001ff3fdc";"<id:age>";"<id:age>";"age";34;"<id:sex>";"<id:sex>";"sex";"male";7;"<id:edu>";"edu";"Master";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"vj59eb3u19ojrsd5d62fqdtlm5";"ip";"87.187.19.213";"time(s)";"16.382.007.678.269";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";7;"";"";"";"";"";"";"";"";""
"id";"2bu65to5oblaidmgltugtu9au3";"ip";"79.194.27.231";"time(s)";"16.382.003.200.978";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"615323ff5ce68a5dbe37eebe";"<id:age>";"<id:age>";"age";46;"<id:sex>";"<id:sex>";"sex";"male";8;"<id:edu>";"edu";"Magister";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"2bu65to5oblaidmgltugtu9au3";"ip";"79.194.27.231";"time(s)";"16.382.003.290.775";"data";"feedback";"Interessante Studie!";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"37rgnv4eitivjtl9jli6rt6sj6";"ip";"93.104.191.207";"time(s)";"16.381.983.618.487";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"60fd270cb6d4f1eabe01ad50";"<id:age>";"<id:age>";"age";24;"<id:sex>";"<id:sex>";"sex";"female";8;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"37rgnv4eitivjtl9jli6rt6sj6";"ip";"93.104.191.207";"time(s)";"16.381.983.637.211";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"42p49lm85kicacbt75k4ek1ds4";"ip";"95.223.72.30";"time(s)";"16.382.011.683.321";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"6082e666f316e1cd71c0bd95";"<id:age>";"<id:age>";"age";21;"<id:sex>";"<id:sex>";"sex";"male";8;"<id:edu>";"edu";"Fachabitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"42p49lm85kicacbt75k4ek1ds4";"ip";"95.223.72.30";"time(s)";"16.382.011.698.681";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"67phf0s9kvtvmfv23durt2bc66";"ip";"79.238.239.26";"time(s)";"16.382.010.836.295";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"60fca8c2feed564e3039aeaf";"<id:age>";"<id:age>";"age";19;"<id:sex>";"<id:sex>";"sex";"female";8;"<id:edu>";"edu";"Allgemeine Hochschulreife";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch, russisch";"submit";"weiter"
"id";"67phf0s9kvtvmfv23durt2bc66";"ip";"79.238.239.26";"time(s)";"16.382.010.872.603";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"7l4bvtorfjt53sdaai6d10ai34";"ip";"79.167.74.6";"time(s)";"16.382.018.173.580";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"606477f583d85c57f9bdc7b1";"<id:age>";"<id:age>";"age";21;"<id:sex>";"<id:sex>";"sex";"female";8;"<id:edu>";"edu";"Weiterführende Schule";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch, griechisch";"submit";"weiter"
"id";"7l4bvtorfjt53sdaai6d10ai34";"ip";"79.167.74.6";"time(s)";"16.382.018.211.838";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"c9unlsbjncaimprrlddeeenu62";"ip";"84.115.225.150";"time(s)";"16.382.006.565.614";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"610038f434bfc30dd06483be";"<id:age>";"<id:age>";"age";21;"<id:sex>";"<id:sex>";"sex";"female";8;"<id:edu>";"edu";"Matura";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"c9unlsbjncaimprrlddeeenu62";"ip";"84.115.225.150";"time(s)";"16.382.006.585.289";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"e3knau885h3c4ppgcv46jem981";"ip";"95.90.213.226";"time(s)";"16.381.998.440.463";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"6061c9e579fec48ce15eb58e";"<id:age>";"<id:age>";"age";22;"<id:sex>";"<id:sex>";"sex";"male";8;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"e3knau885h3c4ppgcv46jem981";"ip";"95.90.213.226";"time(s)";"16.381.998.470.761";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"ipqp4gohjds6q9at25scgvho96";"ip";"217.149.168.186";"time(s)";"16.381.995.018.456";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5b712676c727a9000152e3fa";"<id:age>";"<id:age>";"age";27;"<id:sex>";"<id:sex>";"sex";"female";8;"<id:edu>";"edu";"Universität";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"ipqp4gohjds6q9at25scgvho96";"ip";"217.149.168.186";"time(s)";"16.381.995.047.251";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"jhf8ecji4qifvcdt2vi7unv425";"ip";"93.204.74.50";"time(s)";"16.382.023.510.324";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5ea6d2afae702d06452f2ea5";"<id:age>";"<id:age>";"age";36;"<id:sex>";"<id:sex>";"sex";"male";8;"<id:edu>";"edu";"Bachelor";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"jhf8ecji4qifvcdt2vi7unv425";"ip";"93.204.74.50";"time(s)";"16.382.024.145.197";"data";"feedback";"Die Erklärungen zur Umfrage waren sehr gut :)";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"me75ih2rqsobjm1ndi6737u8i6";"ip";"46.223.254.72";"time(s)";"16.382.022.197.386";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"6164a7c438c05f31120a1553";"<id:age>";"<id:age>";"age";26;"<id:sex>";"<id:sex>";"sex";"male";8;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"me75ih2rqsobjm1ndi6737u8i6";"ip";"46.223.254.72";"time(s)";"16.382.022.257.061";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"n8ngdml1pha61pmsg7a91dja65";"ip";"82.83.220.192";"time(s)";"16.382.000.978.061";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"60fdbedde2d8cd4d39042be7";"<id:age>";"<id:age>";"age";29;"<id:sex>";"<id:sex>";"sex";"female";8;"<id:edu>";"edu";"Master";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"n8ngdml1pha61pmsg7a91dja65";"ip";"82.83.220.192";"time(s)";"16.382.000.996.854";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"njerc5qq05jlmtf3ivt3suj6k4";"ip";"79.247.205.48";"time(s)";"16.382.007.796.583";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5ebe6e4a226f3b1c53cd0626";"<id:age>";"<id:age>";"age";41;"<id:sex>";"<id:sex>";"sex";"male";8;"<id:edu>";"edu";"Bachelor";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"njerc5qq05jlmtf3ivt3suj6k4";"ip";"79.247.205.48";"time(s)";"16.382.007.821.909";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"oekci8rhtvnrj4eiofn52u08h7";"ip";"77.183.40.254";"time(s)";"16.382.014.352.629";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5f0512c23963d080c45dba1a";"<id:age>";"<id:age>";"age";22;"<id:sex>";"<id:sex>";"sex";"female";8;"<id:edu>";"edu";"Realschulabschluss";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"oekci8rhtvnrj4eiofn52u08h7";"ip";"77.183.40.254";"time(s)";"16.382.014.393.498";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"orfihamld33ibqbrqr5ho6prg3";"ip";"46.252.138.98";"time(s)";"16.381.989.625.470";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"616ac0c61a36ac84f26f1cd6";"<id:age>";"<id:age>";"age";20;"<id:sex>";"<id:sex>";"sex";"female";8;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"orfihamld33ibqbrqr5ho6prg3";"ip";"46.252.138.98";"time(s)";"16.381.989.700.258";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
"id";"s3fvnahd0bdrg4gem7fclh7145";"ip";"37.201.119.77";"time(s)";"16.381.974.831.310";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5fb96651fe5aef802daa6e61";"<id:age>";"<id:age>";"age";21;"<id:sex>";"<id:sex>";"sex";"male";8;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"s3fvnahd0bdrg4gem7fclh7145";"ip";"37.201.119.77";"time(s)";"16.381.974.850.243";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";8;"";"";"";"";"";"";"";"";""
