"id";"target_no";"cond_c";"cond_q";"expec";"list"
"r95mgjnvgs5ahdo6qvfled1k84";"t1";"c1";"irr";0;2
"r95mgjnvgs5ahdo6qvfled1k84";"t3";"c1";"pq3";0;2
"r95mgjnvgs5ahdo6qvfled1k84";"t8";"c1";"irr";0;2
"r95mgjnvgs5ahdo6qvfled1k84";"t6";"c1";"pq3";55;2
"r95mgjnvgs5ahdo6qvfled1k84";"t12";"c3";"pq1";40;2
"r95mgjnvgs5ahdo6qvfled1k84";"t13";"c3";"irr";0;2
"r95mgjnvgs5ahdo6qvfled1k84";"t7";"c1";"pq1";30;2
"r95mgjnvgs5ahdo6qvfled1k84";"t11";"c3";"pq3";100;2
"r95mgjnvgs5ahdo6qvfled1k84";"t16";"c3";"pq3";93;2
"r95mgjnvgs5ahdo6qvfled1k84";"t2";"c1";"pq1";88;2
"r95mgjnvgs5ahdo6qvfled1k84";"t15";"c3";"pq3";92;2
"r95mgjnvgs5ahdo6qvfled1k84";"t9";"c3";"pq1";74;2
"r95mgjnvgs5ahdo6qvfled1k84";"t5";"c1";"irr";0;2
"r95mgjnvgs5ahdo6qvfled1k84";"t10";"c3";"then";88;2
"40p4nq7fudsd32sbm9tl3phbd3";"t11";"c3";"then";86;2
"40p4nq7fudsd32sbm9tl3phbd3";"t7";"c1";"then";78;2
"40p4nq7fudsd32sbm9tl3phbd3";"t3";"c1";"then";71;2
"40p4nq7fudsd32sbm9tl3phbd3";"t2";"c1";"irr";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t13";"c3";"pq3";64;2
"40p4nq7fudsd32sbm9tl3phbd3";"t9";"c3";"irr";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t14";"c3";"pq1";40;2
"40p4nq7fudsd32sbm9tl3phbd3";"t15";"c3";"pq2";53;2
"40p4nq7fudsd32sbm9tl3phbd3";"t1";"c1";"pq1";57;2
"lump9mhu1el7uak7qv6qhbnfr0";"t9";"c3";"pq3";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t7";"c1";"pq1";100;2
"40p4nq7fudsd32sbm9tl3phbd3";"t5";"c1";"pq3";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t4";"c1";"irr";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t4";"c1";"then";48;2
"40p4nq7fudsd32sbm9tl3phbd3";"t16";"c3";"irr";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t8";"c1";"then";63;2
"40p4nq7fudsd32sbm9tl3phbd3";"t12";"c3";"pq2";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t6";"c1";"irr";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t11";"c3";"pq3";100;2
"40p4nq7fudsd32sbm9tl3phbd3";"t10";"c3";"pq2";10;2
"869dbq1icciu51pb2r31h60cq2";"t14";"c3";"irr";2;2
"869dbq1icciu51pb2r31h60cq2";"t6";"c1";"pq3";54;2
"869dbq1icciu51pb2r31h60cq2";"t7";"c1";"pq2";68;2
"869dbq1icciu51pb2r31h60cq2";"t10";"c3";"pq3";63;2
"869dbq1icciu51pb2r31h60cq2";"t1";"c1";"pq3";16;2
"869dbq1icciu51pb2r31h60cq2";"t3";"c1";"irr";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t15";"c3";"pq1";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t16";"c3";"then";52;2
"lump9mhu1el7uak7qv6qhbnfr0";"t8";"c1";"pq1";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t3";"c1";"pq2";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t2";"c1";"pq2";100;2
"lump9mhu1el7uak7qv6qhbnfr0";"t14";"c3";"pq3";49;2
"lump9mhu1el7uak7qv6qhbnfr0";"t5";"c1";"pq3";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t12";"c3";"irr";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t6";"c1";"pq2";100;2
"lump9mhu1el7uak7qv6qhbnfr0";"t13";"c3";"pq2";31;2
"lump9mhu1el7uak7qv6qhbnfr0";"t1";"c1";"then";63;2
"lump9mhu1el7uak7qv6qhbnfr0";"t10";"c3";"pq2";87;2
"869dbq1icciu51pb2r31h60cq2";"t4";"c1";"pq2";16;2
"869dbq1icciu51pb2r31h60cq2";"t12";"c3";"pq1";24;2
"869dbq1icciu51pb2r31h60cq2";"t11";"c3";"pq2";12;2
"869dbq1icciu51pb2r31h60cq2";"t16";"c3";"pq3";87;2
"869dbq1icciu51pb2r31h60cq2";"t15";"c3";"irr";0;2
"869dbq1icciu51pb2r31h60cq2";"t2";"c1";"irr";0;2
"869dbq1icciu51pb2r31h60cq2";"t13";"c3";"irr";0;2
"869dbq1icciu51pb2r31h60cq2";"t9";"c3";"then";50;2
"869dbq1icciu51pb2r31h60cq2";"t5";"c1";"pq1";40;2
"869dbq1icciu51pb2r31h60cq2";"t8";"c1";"pq1";100;2
"9pnkdbv1unungvuf2kun9akb36";"t12";"c1";"pq2";100;1
"9pnkdbv1unungvuf2kun9akb36";"t2";"c3";"pq2";49;1
"9pnkdbv1unungvuf2kun9akb36";"t11";"c1";"pq3";42;1
"9pnkdbv1unungvuf2kun9akb36";"t10";"c1";"irr";0;1
"9pnkdbv1unungvuf2kun9akb36";"t13";"c1";"irr";0;1
"9pnkdbv1unungvuf2kun9akb36";"t15";"c1";"pq3";0;1
"9pnkdbv1unungvuf2kun9akb36";"t16";"c1";"pq2";9;1
"9pnkdbv1unungvuf2kun9akb36";"t1";"c3";"irr";0;1
"9pnkdbv1unungvuf2kun9akb36";"t5";"c3";"pq2";0;1
"9pnkdbv1unungvuf2kun9akb36";"t14";"c1";"then";100;1
"9pnkdbv1unungvuf2kun9akb36";"t3";"c3";"pq1";100;1
"9pnkdbv1unungvuf2kun9akb36";"t8";"c3";"then";32;1
"9pnkdbv1unungvuf2kun9akb36";"t4";"c3";"pq1";0;1
"9pnkdbv1unungvuf2kun9akb36";"t6";"c3";"then";30;1
"9pnkdbv1unungvuf2kun9akb36";"t9";"c1";"then";64;1
"9pnkdbv1unungvuf2kun9akb36";"t7";"c3";"irr";0;1
"daorarnj58i6splt1c5c9826s0";"t11";"c1";"pq3";0;1
"daorarnj58i6splt1c5c9826s0";"t3";"c3";"pq2";60;1
"daorarnj58i6splt1c5c9826s0";"t15";"c1";"pq2";48;1
"daorarnj58i6splt1c5c9826s0";"t6";"c3";"irr";0;1
"daorarnj58i6splt1c5c9826s0";"t12";"c1";"pq2";88;1
"daorarnj58i6splt1c5c9826s0";"t4";"c3";"pq2";92;1
"daorarnj58i6splt1c5c9826s0";"t13";"c1";"then";62;1
"daorarnj58i6splt1c5c9826s0";"t2";"c3";"irr";0;1
"daorarnj58i6splt1c5c9826s0";"t1";"c3";"pq1";94;1
"daorarnj58i6splt1c5c9826s0";"t9";"c1";"pq3";52;1
"daorarnj58i6splt1c5c9826s0";"t10";"c1";"pq1";96;1
"daorarnj58i6splt1c5c9826s0";"t14";"c1";"pq1";94;1
"daorarnj58i6splt1c5c9826s0";"t7";"c3";"then";73;1
"daorarnj58i6splt1c5c9826s0";"t16";"c1";"irr";0;1
"daorarnj58i6splt1c5c9826s0";"t5";"c3";"pq3";79;1
"daorarnj58i6splt1c5c9826s0";"t8";"c3";"pq2";32;1
"nibceue099bj6quqcl2a141362";"t12";"c1";"pq2";98;1
"nibceue099bj6quqcl2a141362";"t15";"c1";"pq2";90;1
"nibceue099bj6quqcl2a141362";"t10";"c1";"pq1";100;1
"nibceue099bj6quqcl2a141362";"t16";"c1";"then";100;1
"nibceue099bj6quqcl2a141362";"t11";"c1";"irr";0;1
"nibceue099bj6quqcl2a141362";"t8";"c3";"pq3";25;1
"nibceue099bj6quqcl2a141362";"t7";"c3";"pq3";100;1
"nibceue099bj6quqcl2a141362";"t1";"c3";"pq2";100;1
"nibceue099bj6quqcl2a141362";"t4";"c3";"pq1";29;1
"nibceue099bj6quqcl2a141362";"t9";"c1";"pq2";31;1
"nibceue099bj6quqcl2a141362";"t6";"c3";"pq2";100;1
"nibceue099bj6quqcl2a141362";"t3";"c3";"pq1";96;1
"nibceue099bj6quqcl2a141362";"t2";"c3";"pq1";62;1
"nibceue099bj6quqcl2a141362";"t13";"c1";"pq2";49;1
"nibceue099bj6quqcl2a141362";"t14";"c1";"pq3";0;1
"nibceue099bj6quqcl2a141362";"t5";"c3";"pq2";100;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t3";"c3";"then";100;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t4";"c3";"pq2";12;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t9";"c1";"pq3";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t9";"c1";"irr";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t4";"c3";"pq2";75;1
"arcq9q54p7nedt0qj7tvuld0h6";"t11";"c1";"pq3";54;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t14";"c1";"pq1";100;1
"arcq9q54p7nedt0qj7tvuld0h6";"t14";"c1";"pq2";89;1
"arcq9q54p7nedt0qj7tvuld0h6";"t6";"c3";"pq3";85;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t16";"c1";"then";78;1
"arcq9q54p7nedt0qj7tvuld0h6";"t16";"c1";"irr";0;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t5";"c3";"then";37;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t13";"c1";"pq3";0;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t15";"c1";"then";81;1
"arcq9q54p7nedt0qj7tvuld0h6";"t3";"c3";"irr";0;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t8";"c3";"irr";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t12";"c1";"pq3";88;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t11";"c1";"irr";0;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t10";"c1";"pq2";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t13";"c1";"irr";0;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t6";"c3";"irr";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t15";"c1";"irr";0;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t2";"c3";"pq2";65;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t1";"c3";"pq2";100;1
"lh74r0qpdbs67jfi93nqmupuf4";"t9";"c1";"pq1";84;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t12";"c1";"irr";0;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t7";"c3";"pq1";16;1
"arcq9q54p7nedt0qj7tvuld0h6";"t10";"c1";"pq1";98;1
"lh74r0qpdbs67jfi93nqmupuf4";"t16";"c1";"irr";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t5";"c3";"irr";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t8";"c3";"pq2";6;1
"lh74r0qpdbs67jfi93nqmupuf4";"t3";"c3";"pq2";96;1
"lh74r0qpdbs67jfi93nqmupuf4";"t11";"c1";"irr";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t7";"c3";"pq3";92;1
"arcq9q54p7nedt0qj7tvuld0h6";"t1";"c3";"pq2";96;1
"lh74r0qpdbs67jfi93nqmupuf4";"t2";"c3";"pq2";81;1
"lh74r0qpdbs67jfi93nqmupuf4";"t1";"c3";"irr";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t2";"c3";"pq2";100;1
"lh74r0qpdbs67jfi93nqmupuf4";"t4";"c3";"pq2";70;1
"lh74r0qpdbs67jfi93nqmupuf4";"t14";"c1";"pq3";0;1
"lh74r0qpdbs67jfi93nqmupuf4";"t7";"c3";"then";75;1
"lh74r0qpdbs67jfi93nqmupuf4";"t5";"c3";"pq3";78;1
"lh74r0qpdbs67jfi93nqmupuf4";"t15";"c1";"irr";0;1
"lh74r0qpdbs67jfi93nqmupuf4";"t6";"c3";"then";82;1
"lh74r0qpdbs67jfi93nqmupuf4";"t10";"c1";"pq3";0;1
"lh74r0qpdbs67jfi93nqmupuf4";"t13";"c1";"then";52;1
"lh74r0qpdbs67jfi93nqmupuf4";"t8";"c3";"pq3";86;1
"lh74r0qpdbs67jfi93nqmupuf4";"t12";"c1";"irr";0;1
"8shac86gndjn1dh6rpo91cajr5";"t13";"c3";"pq3";61;2
"8shac86gndjn1dh6rpo91cajr5";"t6";"c1";"pq1";60;2
"8shac86gndjn1dh6rpo91cajr5";"t8";"c1";"irr";0;2
"8shac86gndjn1dh6rpo91cajr5";"t5";"c1";"pq1";53;2
"8shac86gndjn1dh6rpo91cajr5";"t10";"c3";"then";45;2
"8shac86gndjn1dh6rpo91cajr5";"t7";"c1";"pq2";57;2
"8shac86gndjn1dh6rpo91cajr5";"t4";"c1";"pq2";21;2
"8shac86gndjn1dh6rpo91cajr5";"t12";"c3";"pq2";14;2
"8shac86gndjn1dh6rpo91cajr5";"t2";"c1";"then";73;2
"8shac86gndjn1dh6rpo91cajr5";"t14";"c3";"then";86;2
"8shac86gndjn1dh6rpo91cajr5";"t11";"c3";"pq1";43;2
"8shac86gndjn1dh6rpo91cajr5";"t15";"c3";"pq2";54;2
"8shac86gndjn1dh6rpo91cajr5";"t16";"c3";"pq1";43;2
"8shac86gndjn1dh6rpo91cajr5";"t9";"c3";"irr";0;2
"8shac86gndjn1dh6rpo91cajr5";"t1";"c1";"irr";0;2
"8shac86gndjn1dh6rpo91cajr5";"t3";"c1";"pq3";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t3";"c1";"irr";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t6";"c1";"then";100;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t10";"c3";"irr";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t9";"c3";"pq3";100;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t15";"c3";"pq1";33;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t1";"c1";"irr";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t4";"c1";"pq3";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t13";"c3";"irr";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t11";"c3";"pq1";81;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t5";"c1";"pq2";100;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t8";"c1";"pq1";69;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t12";"c3";"pq1";37;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t2";"c1";"irr";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t14";"c3";"pq2";40;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t7";"c1";"pq3";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t16";"c3";"pq1";13;2
"r95mgjnvgs5ahdo6qvfled1k84";"t4";"c1";"pq3";59;2
"r95mgjnvgs5ahdo6qvfled1k84";"t14";"c3";"then";95;2
"r95mgjnvgs5ahdo6qvfled1k84";"t1";"c1";"pq1";80;2
"r95mgjnvgs5ahdo6qvfled1k84";"t3";"c1";"pq2";92;2
"r95mgjnvgs5ahdo6qvfled1k84";"t8";"c1";"pq1";38;2
"r95mgjnvgs5ahdo6qvfled1k84";"t6";"c1";"then";85;2
"r95mgjnvgs5ahdo6qvfled1k84";"t12";"c3";"then";94;2
"r95mgjnvgs5ahdo6qvfled1k84";"t13";"c3";"pq3";98;2
"r95mgjnvgs5ahdo6qvfled1k84";"t7";"c1";"irr";0;2
"r95mgjnvgs5ahdo6qvfled1k84";"t11";"c3";"irr";0;2
"r95mgjnvgs5ahdo6qvfled1k84";"t16";"c3";"irr";0;2
"r95mgjnvgs5ahdo6qvfled1k84";"t2";"c1";"then";93;2
"r95mgjnvgs5ahdo6qvfled1k84";"t15";"c3";"irr";0;2
"r95mgjnvgs5ahdo6qvfled1k84";"t9";"c3";"pq2";59;2
"r95mgjnvgs5ahdo6qvfled1k84";"t5";"c1";"then";92;2
"r95mgjnvgs5ahdo6qvfled1k84";"t10";"c3";"pq1";4;2
"40p4nq7fudsd32sbm9tl3phbd3";"t11";"c3";"irr";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t7";"c1";"pq3";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t3";"c1";"pq3";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t2";"c1";"pq2";72;2
"40p4nq7fudsd32sbm9tl3phbd3";"t13";"c3";"pq2";10;2
"40p4nq7fudsd32sbm9tl3phbd3";"t9";"c3";"then";56;2
"40p4nq7fudsd32sbm9tl3phbd3";"t14";"c3";"pq2";18;2
"40p4nq7fudsd32sbm9tl3phbd3";"t15";"c3";"irr";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t1";"c1";"then";61;2
"lump9mhu1el7uak7qv6qhbnfr0";"t9";"c3";"then";100;2
"lump9mhu1el7uak7qv6qhbnfr0";"t7";"c1";"pq2";100;2
"40p4nq7fudsd32sbm9tl3phbd3";"t5";"c1";"pq1";85;2
"lump9mhu1el7uak7qv6qhbnfr0";"t4";"c1";"then";100;2
"40p4nq7fudsd32sbm9tl3phbd3";"t4";"c1";"pq3";27;2
"40p4nq7fudsd32sbm9tl3phbd3";"t16";"c3";"pq1";67;2
"40p4nq7fudsd32sbm9tl3phbd3";"t8";"c1";"pq3";40;2
"40p4nq7fudsd32sbm9tl3phbd3";"t12";"c3";"irr";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t6";"c1";"pq1";36;2
"lump9mhu1el7uak7qv6qhbnfr0";"t11";"c3";"pq1";54;2
"40p4nq7fudsd32sbm9tl3phbd3";"t10";"c3";"pq1";0;2
"869dbq1icciu51pb2r31h60cq2";"t14";"c3";"then";83;2
"869dbq1icciu51pb2r31h60cq2";"t6";"c1";"then";79;2
"869dbq1icciu51pb2r31h60cq2";"t7";"c1";"then";69;2
"869dbq1icciu51pb2r31h60cq2";"t10";"c3";"pq1";28;2
"869dbq1icciu51pb2r31h60cq2";"t1";"c1";"pq1";65;2
"869dbq1icciu51pb2r31h60cq2";"t3";"c1";"pq1";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t15";"c3";"irr";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t16";"c3";"irr";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t8";"c1";"pq3";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t3";"c1";"pq3";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t2";"c1";"pq1";59;2
"lump9mhu1el7uak7qv6qhbnfr0";"t14";"c3";"pq2";85;2
"lump9mhu1el7uak7qv6qhbnfr0";"t5";"c1";"then";89;2
"lump9mhu1el7uak7qv6qhbnfr0";"t12";"c3";"pq1";95;2
"lump9mhu1el7uak7qv6qhbnfr0";"t6";"c1";"pq3";98;2
"lump9mhu1el7uak7qv6qhbnfr0";"t13";"c3";"pq1";93;2
"lump9mhu1el7uak7qv6qhbnfr0";"t1";"c1";"pq3";13;2
"lump9mhu1el7uak7qv6qhbnfr0";"t10";"c3";"pq1";16;2
"869dbq1icciu51pb2r31h60cq2";"t4";"c1";"pq1";38;2
"869dbq1icciu51pb2r31h60cq2";"t12";"c3";"pq3";43;2
"869dbq1icciu51pb2r31h60cq2";"t11";"c3";"then";31;2
"869dbq1icciu51pb2r31h60cq2";"t16";"c3";"pq2";24;2
"869dbq1icciu51pb2r31h60cq2";"t15";"c3";"pq3";50;2
"869dbq1icciu51pb2r31h60cq2";"t2";"c1";"then";75;2
"869dbq1icciu51pb2r31h60cq2";"t13";"c3";"pq1";16;2
"869dbq1icciu51pb2r31h60cq2";"t9";"c3";"irr";0;2
"869dbq1icciu51pb2r31h60cq2";"t5";"c1";"then";66;2
"869dbq1icciu51pb2r31h60cq2";"t8";"c1";"then";77;2
